ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
even1260a-B1-12,"nonon Semёn Čerkanov biʨe nulgerin, biː tala ŋendiβu.",nonon	Semёn	Čerkanov	biʨe	nulge-ri-n	biː	ta-la	ŋen-di-βu,beginning	PN	PN	NOMPST	migrate-PST-3SG	1SG	DIST-LOC	go(GNRC)-PST-1SG,"In the beginning the late Semёn Čerkanov migrated (to Twajan), I went there.'\footnote{At this point in time Evdokija Adukanova was not married yet.",B1,12,even1260,even1260a,WORD_ALIGNED,"{""PN"": ""Proper noun"", ""NOMPST"": ""Nominal past"", ""PST"": ""Past"", ""SG"": ""Singular"", ""DIST"": ""Distal demonstrative"", ""LOC"": ""Locative"", ""GNRC"": ""Generic""}"
even1260a-B1-13,tadu gurgeːβʨiɟiru.,ta-du	gurgeːβʨi-ɟi-ru,DIST-DAT.ESS	work-FUT-1PL.EX,There we will work.,B1,13,even1260,even1260a,WORD_ALIGNED,"{""DIST"": ""Distal demonstrative"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""FUT"": ""Future"", ""PL"": ""Plural"", ""EX"": ""Exclusive""}"
even1260a-B1-14,"potom taduk Berkeβutʨe ɲan nulgeriten, amaltaːtkan nulgedditen.",potom	ta-duk	Berkeβut-ʨe	ɲan	nulge-ri-ten	amaltaː=tkan	nulge-d-di-ten,then.R	DIST-ABL	PN-ASS.PL	and	migrate-PST-3PL	one.after.the.other=RESTR	migrate-PROG-PST-3PL,"Then from there Barkavtov and them (i.e. his brigade) came, they migrated one (brigade) after the other.'\footnote{Semёn Čerkanov was the leader of one reindeer brigade, Barkavtov the leader of a different brigade. It is likely that her future husband was a herder in Barkavtov's brigade, since he later went to this brigade to fetch riding and pack reindeer (see line \ref{ex:B1-22}). So she would have met him only at this point, and the two of them then joined Čerkanov's brigade.",B1,14,even1260,even1260a,WORD_ALIGNED,"{""DIST"": ""Distal demonstrative"", ""ABL"": ""Ablative"", ""PN"": ""Proper noun"", ""ASS"": ""Associative"", ""PL"": ""Plural"", ""PST"": ""Past"", ""RESTR"": ""Restrictive"", ""PROG"": ""Progressive""}"
even1260a-B1-15,ɲanasi temujodditende Tβajaːmŋil.,ɲana=si	temujo-d-di-ten=de	Tβajaː-mŋi-l,and=CONTR	slaughter-PROG-PST-3PL=ADD	TOPO-NR(GROUP.MEMBER)-PL,Then the Tvajanians slaughtered.,B1,15,even1260,even1260a,WORD_ALIGNED,"{""CONTR"": ""Contrastive"", ""PROG"": ""Progressive"", ""PST"": ""Past"", ""PL"": ""Plural"", ""ADD"": ""Additive"", ""TOPO"": ""Toponym"", ""NR"": ""Nominalizer""}"
even1260a-B1-16,"meːntekelten ortan oːjeː bisin unet, tarakam.",meːn-teke-l-ten	or-tan	oːj=eː	bi-si-n	unet	tarakam,REFL-EMPH-PL-PX.3PL	reindeer(domestic)-PX.3PL	many=EMPH	be-PST-3SG	still	at.that.time,In those days there were still a lot of private reindeer.'\footnote{This would have been in the late 1940s.,B1,16,even1260,even1260a,WORD_ALIGNED,"{""REFL"": ""Reflexive pronoun"", ""EMPH"": ""Emphatic"", ""PL"": ""Plural"", ""PX"": ""Possessive suffix"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-17,"meːr ormur temujodditen, oːjeː beji.",meː-r	or-mur	temujo-d-di-ten	oːj=eː	beji,REFL-PL	reindeer(domestic)-PRFL.PL	slaughter-PROG-PST-3PL	many=EMPH	man,"A lot of people slaughtered their own reindeer.'\footnote{The private reindeer would have been herded together with the collectivized reindeer, hence the slaughter took place after the brigades drove the reindeer herds to the village.",B1,17,even1260,even1260a,WORD_ALIGNED,"{""REFL"": ""Reflexive pronoun"", ""PL"": ""Plural"", ""PRFL"": ""Reflexive possessive"", ""PROG"": ""Progressive"", ""PST"": ""Past"", ""EMPH"": ""Emphatic""}"
even1260a-B1-18,"ʨeleβen mudakritan temujoddiβur odditan ɲan, nuddeβur kimeɟillusi.",ʨele-βe-n	mudak-ri-tan	temujo-d-di-βur	od-di-tan	ɲan	nud-de-βur	kime-ɟi-l-l-u=si,all-ACC-PX.3SG	to.finish[TR]-PST-3PL	slaughter-PROG-PRS.PTCP-PRFL.PL	stop-PST-3PL	and	migrate-VS.PURP-PRFL.PL	prepare-PROG-INCH-NFUT-1PL.EX=CONTR,"They finished everything, finished slaughtering, then we prepared to migrate.",B1,18,even1260,even1260a,WORD_ALIGNED,"{""ACC"": ""Accusative"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""TR"": ""Transitive"", ""PST"": ""Past"", ""PL"": ""Plural"", ""PROG"": ""Progressive"", ""PRS"": ""Present"", ""PTCP"": ""Participle"", ""PRFL"": ""Reflexive possessive"", ""VS"": ""Variable-subject converb"", ""PURP"": ""Purposive"", ""INCH"": ""Inchoative"", ""NFUT"": ""Non-future"", ""EX"": ""Exclusive"", ""CONTR"": ""Contrastive""}"
even1260a-B1-19,elekeskelde nudmi biː muranit badusniβu.,elekes=kel=de	nud-mi	biː	murani-t	badu-s-ni-βu,at.first=CONTR=ADD	migrate-SS.COND	1SG	horse-INS	ride-TAM1-PST-1SG,At first I rode a horse while migrating.,B1,19,even1260,even1260a,WORD_ALIGNED,"{""CONTR"": ""Contrastive"", ""ADD"": ""Additive"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""SG"": ""Singular"", ""INS"": ""Instrumental"", ""TAM"": ""Polysemous TAM marker"", ""PST"": ""Past""}"
even1260a-B1-20,muranit nulgeɟilliβu.,murani-t	nulge-ɟi-l-li-βu,horse-INS	migrate-PROG-INCH-PST-1SG,I started migrating on horseback.,B1,20,even1260,even1260a,WORD_ALIGNED,"{""INS"": ""Instrumental"", ""PROG"": ""Progressive"", ""INCH"": ""Inchoative"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-21,ɲan uriniβun.,ɲan	uri-ni-βun,and	set.up.camp-PST-1PL.EX,And we set up camp.,B1,21,even1260,even1260a,WORD_ALIGNED,"{""PST"": ""Past"", ""PL"": ""Plural"", ""EX"": ""Exclusive""}"
even1260a-B1-22,"timin ɲan tarak min etikeːmu, etikeːŋiʨeβu gaɟirinasi vtoroj tabuntaki Berkeβutteki uŋelbur, uːʨakalgaβur, inuʨelgeβur i uːʨakkakuda.",timin	ɲan	tarak	min	etikeːm-u	etikeː-ŋi-ʨe-βu	gaɟi-ri-na=si	vtoroj	tabun-taki	Berkeβut-teki	uŋe-l-bur	uːʨaka-l-ga-βur	inuʨe-l-ge-βur	i	uːʨak-ka-ku=da,tomorrow	and	DIST	1SG.OBL	old.man-PX.1SG	old.man-VR-PST.PTCP-1SG	fetch-PST-3SG=CONTR	second.R	herd.R-ALL	PN-ALL	FLR-PL-PRFL.PL	riding.reindeer-PL-DEST-PRFL.PL	pack.reindeer-PL-DEST-PRFL.PL	and.R	riding.reindeer-DEST-1SG=ADD,"The next day that husband of mine whom I married went to the second brigade, to Barkavtov, to fetch riding reindeer and pack reindeer, and a riding reindeer for me.'\footnote{The \textit{inuʨe} is literally `the one who carries (something) on its back'.",B1,22,even1260,even1260a,WORD_ALIGNED,"{""DIST"": ""Distal demonstrative"", ""SG"": ""Singular"", ""OBL"": ""Oblique"", ""PX"": ""Possessive suffix"", ""VR"": ""Verbalizer"", ""PST"": ""Past"", ""PTCP"": ""Participle"", ""CONTR"": ""Contrastive"", ""ALL"": ""Allative"", ""PN"": ""Proper noun"", ""FLR"": ""Filler"", ""PL"": ""Plural"", ""PRFL"": ""Reflexive possessive"", ""DEST"": ""Destinative"", ""ADD"": ""Additive""}"
even1260a-B1-23,buː oroniʨeː nulgeɟillu.,buː	oroni-ʨ=eː	nulge-ɟi-l-l-u,1PL.EX	reindeer(domestic)-INS=EMPH	migrate-PROG-INCH-NFUT-1PL.EX,We started to migrate on reindeer.,B1,23,even1260,even1260a,WORD_ALIGNED,"{""PL"": ""Plural"", ""EX"": ""Exclusive"", ""INS"": ""Instrumental"", ""EMPH"": ""Emphatic"", ""PROG"": ""Progressive"", ""INCH"": ""Inchoative"", ""NFUT"": ""Non-future""}"
even1260a-B1-24,ɲan badusniβu.,ɲan	badu-s-ni-βu,and	ride-TAM1-PST-1SG,And I rode off.,B1,24,even1260,even1260a,WORD_ALIGNED,"{""TAM"": ""Polysemous TAM marker"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-25,baduriβu.,badu-ri-βu,ride-PST-1SG,I rode.,B1,25,even1260,even1260a,WORD_ALIGNED,"{""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-26,"orondu elekes urriβu, uːʨaktu.",oron-du	elekes	ur-ri-βu	uːʨak-tu,reindeer(domestic)-DAT.ESS	at.first	go(UNIDIR)-PST-1SG	riding.reindeer-DAT.ESS,"I went for the first time on a reindeer, on a riding reindeer.",B1,26,even1260,even1260a,WORD_ALIGNED,"{""DAT"": ""Dative"", ""ESS"": ""Essive"", ""UNIDIR"": ""Unidirectional"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-27,"ɲan ajit nulgeriβu, eʨiβude etkeːtte, baduriβu orondu.",ɲan	aji-t	nulge-ri-βu	e-ʨi-βu=de	etkeːt-te	badu-ri-βu	oron-du,and	good-ADVR	migrate-PST-1SG	NEG-PST-1SG=ADD	fall-NEG.CVB	ride-PST-1SG	reindeer(domestic)-DAT.ESS,"And I rode well, I didn't fall, I rode on a reindeer.",B1,27,even1260,even1260a,WORD_ALIGNED,"{""ADVR"": ""Adverbializer"", ""PST"": ""Past"", ""SG"": ""Singular"", ""NEG"": ""Negative; by itself: Negative auxiliary"", ""ADD"": ""Additive"", ""CVB"": ""Converb"", ""DAT"": ""Dative"", ""ESS"": ""Essive""}"
even1260a-B1-28,"ereger ereger, ɲan taʨin aβkariβu ereger oronit nulgedeji.",ereger	ereger	ɲan	taʨin	aβka-ri-βu	ereger	oroni-t	nulge-de-ji,always	always	and	DIST.QUAL	get.used.to-PST-1SG	always	reindeer(domestic)-INS	migrate-VS.PURP-PRFL.SG,"All the time, all the time, and so I got used to always migrating by reindeer.",B1,28,even1260,even1260a,WORD_ALIGNED,"{""DIST"": ""Distal demonstrative"", ""QUAL"": ""Qualitative"", ""PST"": ""Past"", ""SG"": ""Singular"", ""INS"": ""Instrumental"", ""VS"": ""Variable-subject converb"", ""PURP"": ""Purposive"", ""PRFL"": ""Reflexive possessive""}"
even1260a-B1-29,"inuʨelbude sem golov, i uːʨaku ɟapkiβu.",inuʨe-l-bu=de	sem	golov	i	uːʨak-u	ɟapk-i-βu,pack.reindeer-PL-PX.1SG=ADD	seven.R	head.GEN.PL.R	and.R	riding.reindeer-PX.1SG	eight-ORD-PX.1SG,"I had seven pack reindeer, and my riding reindeer was the eighth.",B1,29,even1260,even1260a,WORD_ALIGNED,"{""PL"": ""Plural"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""ADD"": ""Additive"", ""GEN"": ""Genitive"", ""ORD"": ""Ordinal""}"
even1260a-B1-30,ajit nulgeddiβu.,aji-t	nulge-d-di-βu,good-ADVR	migrate-PROG-PST-1SG,I migrated well.,B1,30,even1260,even1260a,WORD_ALIGNED,"{""ADVR"": ""Adverbializer"", ""PROG"": ""Progressive"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-31,"ɲan tar ereger ereger ereger nuddu ʨaːski, nulgeɟilliβu.",ɲan	tar	ereger	ereger	ereger	nud-d-u	ʨaː-ski	nulge-ɟi-l-li-βu,and	DP	always	always	always	migrate-NFUT-1PL.EX	far-ADVB.ALL	migrate-PROG-INCH-PST-1SG,"And we always migrated further, I started to migrate.",B1,31,even1260,even1260a,WORD_ALIGNED,"{""DP"": ""Discourse particle"", ""NFUT"": ""Non-future"", ""PL"": ""Plural"", ""EX"": ""Exclusive"", ""ADVB"": ""Adverbial"", ""ALL"": ""Allative"", ""PROG"": ""Progressive"", ""INCH"": ""Inchoative"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-32,ɲan biː aβkariβu ordu biddeji.,ɲan	biː	aβka-ri-βu	or-du	bi-d-de-ji,and	1SG	get.used.to-PST-1SG	reindeer.herd-DAT.ESS	be-PROG-VS.PURP-PRFL.SG,And I got used to being in the reindeer herd.,B1,32,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""PST"": ""Past"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""PROG"": ""Progressive"", ""VS"": ""Variable-subject converb"", ""PURP"": ""Purposive"", ""PRFL"": ""Reflexive possessive""}"
even1260a-B1-33,"ajeː ordu bisin, ajeː umekiʨ.",aj=eː	or-du	bi-si-n	aj=eː	umekiʨ,good=EMPH	reindeer.herd-DAT.ESS	be-PST-3SG	good=EMPH	very,"It was good in the herd, very good.",B1,33,even1260,even1260a,WORD_ALIGNED,"{""EMPH"": ""Emphatic"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-34,"elekes ordula oːdmi, tretij pastuška bisiβu.",elekes	or-dula	oː-d-mi	tretij	pastuška	bi-si-βu,at.first	reindeer.herd-LOC	become-PROG-SS.COND	third.R	herder.F.R	be-PST-1SG,"When I had just started living in the herd, I was the third herder.'\footnote{Her husband and Semёn Čerkanov were the other two herders.",B1,34,even1260,even1260a,WORD_ALIGNED,"{""LOC"": ""Locative"", ""PROG"": ""Progressive"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-35,"ortakida ereger ɲan, raz govorjat, ɲan orroːttemda ortaki.",or-taki=da	ereger	ɲan	raz	govorjat	ɲan	or-roːt-te-m=da	or-taki,reindeer.herd-ALL=ADD	always	and	once.R	say.R	and	go(UNIDIR)-HAB-NFUT-1SG=ADD	reindeer.herd-ALL,"Always to the herd, as soon as they say, I go to the herd.",B1,35,even1260,even1260a,WORD_ALIGNED,"{""ALL"": ""Allative"", ""ADD"": ""Additive"", ""UNIDIR"": ""Unidirectional"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular""}"
even1260a-B1-36,"urekʨenduli ojʨikatʨoːttem, urekʨenduli.",urekʨen-duli	ojʨi-kat-ʨoːt-te-m	urekʨen-duli,hill-PROL	go.up-MULT-HAB-NFUT-1SG	hill-PROL,I go up along the hills.,B1,36,even1260,even1260a,WORD_ALIGNED,"{""PROL"": ""Prolative"", ""MULT"": ""Multiplicative"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular""}"
even1260a-B1-37,"ortakida orroːttem, baɟikar, kojeːtneβeːttem.",or-taki=da	or-roːt-te-m	baɟikar	kojeː-t-ne-βeːt-te-m,reindeer.herd-ALL=ADD	go(UNIDIR)-HAB-NFUT-1SG	morning	to.watch-TAM2-AM-HAB-NFUT-1SG,"I used to go to the herd in the mornings, to watch.",B1,37,even1260,even1260a,WORD_ALIGNED,"{""ALL"": ""Allative"", ""ADD"": ""Additive"", ""UNIDIR"": ""Unidirectional"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""TAM"": ""Polysemous TAM marker"", ""AM"": ""Associated Motion""}"
even1260a-B1-38,"eŋeneβeːttem, goːβeːtte, ortaki urli, ɲan orroːttem.",eŋe-ne-βeːt-te-m	goː-βeːt-te	or-taki	ur-li	ɲan	or-roːt-te-m,take.a.look-AM-HAB-NFUT-1SG	say-HAB-NFUT	reindeer.herd-ALL	go(UNIDIR)-IMP.SG	and	go(UNIDIR)-HAB-NFUT-1SG,"I went to look, they said ``Go to the herd'', and I went.",B1,38,even1260,even1260a,WORD_ALIGNED,"{""AM"": ""Associated Motion"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""ALL"": ""Allative"", ""UNIDIR"": ""Unidirectional"", ""IMP"": ""Imperative""}"
even1260a-B1-39,"ɲan timingel ɟuːdi bidmi, eʨin aŋaːnisʨidɟoːttam, koːʨajidɟoːttam, koblilidɟoːttam.",ɲan	timin=gel	ɟuː-di	bi-d-mi	eʨin	aŋaːni-sʨi-d-ɟoːt-ta-m	koːʨaji-d-ɟoːt-ta-m	koblili-d-ɟoːt-ta-m,and	tomorrow=CONTR	house-DAT.PRFL.SG	be-PROG-SS.COND	PROX.QUAL	sew-ATTN-PROG-HAB-NFUT-1SG	scrape.hide-PROG-HAB-NFUT-1SG	scrape.PST.M.R-PROG-HAB-NFUT-1SG,"And then the next day I am at home, I sew a bit and scrape hides.'\footnote{A \textit{koːʨaj} is a scraper with round stone blade for removing fur and flesh (see \figref{fig:photoScrapers} in \sectref{sec:reindeerterms}).",B1,39,even1260,even1260a,WORD_ALIGNED,"{""CONTR"": ""Contrastive"", ""DAT"": ""Dative"", ""PRFL"": ""Reflexive possessive"", ""SG"": ""Singular"", ""PROG"": ""Progressive"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)"", ""PROX"": ""Proximal (demonstrative)"", ""QUAL"": ""Qualitative"", ""ATTN"": ""Attenuative"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""PST"": ""Past""}"
even1260a-B1-40,"potom i aŋaːndiβu, biː tarakam uže meːnkeneːj aŋaːndiβu giakiβ.",potom	i	aŋaːn-di-βu	biː	tarakam	uže	meːn-ken=eːj	aŋaːn-di-βu	giaki-β,then.R	and.R	sew-PST-1SG	1SG	at.that.time	already.R	REFL-DIM=EMPH	sew-PST-1SG	various-ACC,"And then I sewed, in those days I already sewed everything myself.",B1,40,even1260,even1260a,WORD_ALIGNED,"{""PST"": ""Past"", ""SG"": ""Singular"", ""REFL"": ""Reflexive pronoun"", ""DIM"": ""Diminutive "", ""EMPH"": ""Emphatic"", ""ACC"": ""Accusative""}"
even1260a-B1-41,"untagajida eβrigejide aŋaːnnoːttam, vsё.",unta-ga-ji=da	eβri-ge-ji=de	aŋaːn-noːt-ta-m	vsё,fur.boots-DEST-PRFL.SG=ADD	fur.leggings-DEST-PRFL.SG=ADD	sew-HAB-NFUT-1SG	all.R,"I sew fur boots and fur leggings, everything.",B1,41,even1260,even1260a,WORD_ALIGNED,"{""DEST"": ""Destinative"", ""PRFL"": ""Reflexive possessive"", ""SG"": ""Singular"", ""ADD"": ""Additive"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B1-42,"ɲan aŋaːndiβu ʨeleβen, oleremde iekeβ.",ɲan	aŋaːn-di-βu	ʨele-βe-n	ole-re-m=de	ieke-β,and	sew-PST-1SG	all-ACC-PX.3SG	cook-NFUT-1SG=ADD	pot-ACC,"And I sewed everything, and cooked food.",B1,42,even1260,even1260a,WORD_ALIGNED,"{""PST"": ""Past"", ""SG"": ""Singular"", ""ACC"": ""Accusative"", ""PX"": ""Possessive suffix"", ""NFUT"": ""Non-future"", ""ADD"": ""Additive""}"
even1260a-B1-43,"potom urriten ɲan noŋartanasi, selotki.",potom	ur-ri-ten	ɲan	noŋartana=si	selo-tki,then.R	go(UNIDIR)-PST-3PL	and	3PL=CONTR	village.R-ALL,"And then they went to the village.'\footnote{It is unclear who ``they'' were, possibly her colleagues together with her husband.",B1,43,even1260,even1260a,WORD_ALIGNED,"{""UNIDIR"": ""Unidirectional"", ""PST"": ""Past"", ""PL"": ""Plural"", ""CONTR"": ""Contrastive"", ""ALL"": ""Allative""}"
even1260a-B1-44,minu umekkem emeːniten.,min-u	umekke-m	emeː-ni-ten,1SG.OBL-ACC	alone-ACC	leave-PST-3PL,They left me alone.,B1,44,even1260,even1260a,WORD_ALIGNED,"{""SG"": ""Singular"", ""OBL"": ""Oblique"", ""ACC"": ""Accusative"", ""PST"": ""Past"", ""PL"": ""Plural""}"
even1260a-B1-45,"umekkeken ɲan, vsё ravno uže aːmalkariβu, ʨeleβen ɲekteji.",umekke-ken	ɲan	{vsё\_ravno}	uže	aːmalka-ri-βu	ʨele-βe-n	ɲek-te-ji,alone-DIM	and	all.the.same.R	already.R	learn[COMPL]-PST-1SG	all-ACC-PX.3SG	do-VS.PURP-PRFL.SG,"All alone, but I had already learnt how to do everything.",B1,45,even1260,even1260a,WORD_ALIGNED,"{""DIM"": ""Diminutive "", ""COMPL"": ""Completive"", ""PST"": ""Past"", ""SG"": ""Singular"", ""ACC"": ""Accusative"", ""PX"": ""Possessive suffix"", ""VS"": ""Variable-subject converb"", ""PURP"": ""Purposive"", ""PRFL"": ""Reflexive possessive""}"
even1260a-B1-46,"aŋaːndijigelda, meːn ereger aŋaːnnoːttam.",aŋaːn-di-ji=gel=da	meːn	ereger	aŋaːn-noːt-ta-m,sew-PRS.PTCP-PRFL.SG=CONTR=ADD	REFL	always	sew-HAB-NFUT-1SG,"And sewing, I always used to sew.",B1,46,even1260,even1260a,WORD_ALIGNED,"{""PRS"": ""Present"", ""PTCP"": ""Participle"", ""PRFL"": ""Reflexive possessive"", ""SG"": ""Singular"", ""CONTR"": ""Contrastive"", ""ADD"": ""Additive"", ""REFL"": ""Reflexive pronoun"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B1-47,"umekken, ʨeleβen meːnkeneːj nekkoːttem.",umekken	ʨele-βe-n	meːn-ken=eːj	nek-koːt-te-m,alone	all-ACC-PX.3SG	REFL-DIM=EMPH	do-HAB-NFUT-1SG,"Alone, I do everything myself.",B1,47,even1260,even1260a,WORD_ALIGNED,"{""ACC"": ""Accusative"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""REFL"": ""Reflexive pronoun"", ""DIM"": ""Diminutive "", ""EMPH"": ""Emphatic"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future""}"
even1260a-B1-48,ɟapkanɲulek anŋanaŋu bisin.,ɟapkan\_ɲulek	anŋana-ŋ-u	bi-si-n,eight_in.addition	year-POSS-PX.1SG	be-PST-3SG,I was 18 years old.,B1,48,even1260,even1260a,WORD_ALIGNED,"{""POSS"": ""Non-canonical possession"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""PST"": ""Past""}"
even1260a-B1-49,sentjabrla meːn polnyj ɟapkanɲulek anŋanaŋu oːdin.,sentjabr-la	meːn	polnyj	ɟapkan\_ɲulek	anŋana-ŋ-u	oː-di-n,September.R-LOC	REFL	full.R	eight_in.addition	year-POSS-PX.1SG	become-PST-3SG,In September I turned 18.'\footnote{I.e. she was still 17 when she was left all on her own.,B1,49,even1260,even1260a,WORD_ALIGNED,"{""LOC"": ""Locative"", ""REFL"": ""Reflexive pronoun"", ""POSS"": ""Non-canonical possession"", ""PX"": ""Possessive suffix"", ""SG"": ""Singular"", ""PST"": ""Past""}"
even1260a-B1-50,"aŋaːnnoːttamda, isude ereger koːʨajramda.",aŋaːn-noːt-ta-m=da	is-u=de	ereger	koːʨaj-ra-m=da,sew-HAB-NFUT-1SG=ADD	hide-ACC=ADD	always	scrape.hide-NFUT-1SG=ADD,"I sew, and I always scrape hide.",B1,50,even1260,even1260a,WORD_ALIGNED,"{""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""SG"": ""Singular"", ""ADD"": ""Additive"", ""ACC"": ""Accusative""}"
even1260a-B1-51,"ereger ordu oːdiβu, ereger nulgeβeːttem oroniʨ.",ereger	or-du	oː-di-βu	ereger	nulge-βeːt-te-m	oroni-ʨ,always	reindeer.herd-DAT.ESS	become-PST-1SG	always	migrate-HAB-NFUT-1SG	reindeer(domestic)-INS,"I started living in the reindeer herd all the time, always migrated by reindeer.",B1,51,even1260,even1260a,WORD_ALIGNED,"{""DAT"": ""Dative"", ""ESS"": ""Essive"", ""PST"": ""Past"", ""SG"": ""Singular"", ""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""INS"": ""Instrumental""}"
even1260a-B1-52,"eʨiβu goru nu turkuʨidde orondu, elekes ordu bimi.",e-ʨi-βu	goru	nu	turku-ʨi-d-de	oron-du	elekes	or-du	bi-mi,NEG-PST-1SG	long	well.R	not.be.able-TAM2-PROG-NEG.CVB	reindeer(domestic)-DAT.ESS	at.first	reindeer.herd-DAT.ESS	live-SS.COND,"When I first started living in the herd, I quickly learnt how to (ride) a reindeer.' (lit. `I didn't not know (how to ride) on a reindeer for long'",B1,52,even1260,even1260a,WORD_ALIGNED,"{""NEG"": ""Negative; by itself: Negative auxiliary"", ""PST"": ""Past"", ""SG"": ""Singular"", ""TAM"": ""Polysemous TAM marker"", ""PROG"": ""Progressive"", ""CVB"": ""Converb"", ""DAT"": ""Dative"", ""ESS"": ""Essive"", ""SS"": ""Same-subject converb"", ""COND"": ""Conditional-Temporal (converb)""}"
even1260a-B1-53,"ɲan, ereger ajiʨ oːdiβu.",ɲan	ereger	aji-ʨ	oː-di-βu,and	always	good-ADVR	become-PST-1SG,And so I always became well (started to live well in the herd).,B1,53,even1260,even1260a,WORD_ALIGNED,"{""ADVR"": ""Adverbializer"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-54,potom eβgile ɲan eβeski ereger sovsem ereger čumrabotnicada oːdiβu.,potom	eβgile	ɲan	eβe-ski	ereger	sovsem	ereger	čumrabotnica=da	oː-di-βu,then.R	closer.in.time	and	PROX-ADVB.ALL	always	completely.R	always	yurt.worker.R=ADD	become-PST-1SG,Then closer to these times I became a yurt worker.,B1,54,even1260,even1260a,WORD_ALIGNED,"{""PROX"": ""Proximal (demonstrative)"", ""ADVB"": ""Adverbial"", ""ALL"": ""Allative"", ""ADD"": ""Additive"", ""PST"": ""Past"", ""SG"": ""Singular""}"
even1260a-B1-55,erek iekeβ ele kimdeji pastuxalda ɟebdeten.,erek	ieke-β	e-le	kim-de-ji	pastuxa-l=da	ɟeb-de-ten,DP	pot-ACC	PROX-LOC	prepare-VS.PURP-PRFL.SG	herder.R-PL=ADD	eat-VS.PURP-3PL,I prepared (lit. `in order to prepare') food for the herders.,B1,55,even1260,even1260a,WORD_ALIGNED,"{""DP"": ""Discourse particle"", ""ACC"": ""Accusative"", ""PROX"": ""Proximal (demonstrative)"", ""LOC"": ""Locative"", ""VS"": ""Variable-subject converb"", ""PURP"": ""Purposive"", ""PRFL"": ""Reflexive possessive"", ""SG"": ""Singular"", ""PL"": ""Plural"", ""ADD"": ""Additive""}"
even1260a-B1-56,"emmoːtte pastuxal, ɲan ejdu uliːʨimelʨirem.",em-moːt-te	pastuxa-l	ɲan	ejdu	uliː-ʨi-melʨi-re-m,come-HAB-NFUT	herder.R-PL	and	all	feed-TAM2-ACCEL-NFUT-1SG,The herders come and I feed them all quickly.,B1,56,even1260,even1260a,WORD_ALIGNED,"{""HAB"": ""Habitual"", ""NFUT"": ""Non-future"", ""PL"": ""Plural"", ""TAM"": ""Polysemous TAM marker"", ""ACCEL"": ""Accelerative"", ""SG"": ""Singular""}"
even1260a-B1-57,"alikalbida srazu aːβram, ʨeleβen, ʨeleβen, xlebignikemeken.",alika-l-bi=da	srazu	aːβ-ra-m	ʨele-βe-n	ʨele-βe-n	xlebig-nike=meken,dish-PL-PRFL.SG=ADD	at.once.R	wash-NFUT-1SG	all-ACC-PX.3SG	all-ACC-PX.3SG	make.bread-SS.SIM1=H.FOC,"And I immediately wash all the dishes, making bread at the same time.",B1,57,even1260,even1260a,WORD_ALIGNED,"{""PL"": ""Plural"", ""PRFL"": ""Reflexive possessive"", ""SG"": ""Singular"", ""ADD"": ""Additive"", ""NFUT"": ""Non-future"", ""ACC"": ""Accusative"", ""PX"": ""Possessive suffix"", ""SS"": ""Same-subject converb"", ""SIM"": ""Simultaneous (converb)"", ""FOC"": ""Focus""}"
